,artist,style,genre,movement,tags,url,img,file_name,detections,nude,gender
3300,Andre Masson,Surrealism,nude painting (nu),Surrealism,"['Font', 'Tree']",https://www.wikiart.org/en/andre-masson/green-nude-1956,https://uploads7.wikiart.org/images/andre-masson/green-nude-1956.jpg,182330-green-nude-1956.jpg,,False,unknown
3301,Paul Delvaux,Expressionism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/paul-delvaux/the-lady-rose-1934,https://uploads2.wikiart.org/images/paul-delvaux/the-lady-rose-1934.jpg!Large.jpg,182428-the-lady-rose-1934.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6508496403694153, 'box': [211, 425, 111, 107]}, {'class': 'BELLY_EXPOSED', 'score': 0.5690988302230835, 'box': [629, 238, 89, 62]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.46819835901260376, 'box': [607, 171, 69, 61]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4446036219596863, 'box': [678, 167, 47, 60]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.43843531608581543, 'box': [270, 374, 56, 47]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.2961214780807495, 'box': [658, 302, 40, 39]}]",True,female
3302,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'mirrors', 'caves-and-volcanoes', 'Mythology']",https://www.wikiart.org/en/paul-delvaux/woman-in-a-cave-1936,https://uploads4.wikiart.org/images/paul-delvaux/woman-in-a-cave-1936.jpg!Large.jpg,182432-woman-in-a-cave-1936.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7810767889022827, 'box': [465, 203, 102, 106]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7655743360519409, 'box': [473, 474, 118, 122]}, {'class': 'FACE_FEMALE', 'score': 0.7338582277297974, 'box': [47, 206, 61, 76]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6517729163169861, 'box': [430, 456, 75, 101]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4872366487979889, 'box': [555, 451, 47, 51]}]",True,female
3303,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'forests-and-trees', 'Mythology', 'Tree', 'Human', 'Humanbody']",https://www.wikiart.org/en/paul-delvaux/the-concert-1940,https://uploads0.wikiart.org/images/paul-delvaux/the-concert-1940.jpg!Large.jpg,182451-the-concert-1940.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.73265141248703, 'box': [524, 537, 53, 43]}, {'class': 'FACE_FEMALE', 'score': 0.701590895652771, 'box': [190, 372, 43, 40]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.564729630947113, 'box': [480, 372, 26, 24]}, {'class': 'BELLY_EXPOSED', 'score': 0.5136577486991882, 'box': [479, 321, 46, 45]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4896881878376007, 'box': [537, 283, 19, 27]}, {'class': 'FACE_FEMALE', 'score': 0.4305567145347595, 'box': [491, 230, 39, 37]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4093001186847687, 'box': [503, 284, 40, 34]}, {'class': 'FEET_EXPOSED', 'score': 0.2624661922454834, 'box': [5, 567, 73, 33]}]",True,female
3304,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'forests-and-trees', 'Male', 'Mythology', 'Human', 'Humanbody']",https://www.wikiart.org/en/paul-delvaux/the-man-in-the-street-1940,https://uploads1.wikiart.org/images/paul-delvaux/the-man-in-the-street-1940.jpg!Large.jpg,182453-the-man-in-the-street-1940.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7033506631851196, 'box': [598, 178, 38, 40]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6931406259536743, 'box': [330, 168, 43, 60]}, {'class': 'FEET_EXPOSED', 'score': 0.6783136129379272, 'box': [579, 533, 40, 62]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6718448996543884, 'box': [245, 148, 28, 42]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6704951524734497, 'box': [266, 163, 61, 56]}, {'class': 'BELLY_EXPOSED', 'score': 0.6547162532806396, 'box': [301, 236, 64, 110]}, {'class': 'FEET_COVERED', 'score': 0.5303623676300049, 'box': [90, 507, 43, 53]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.5065668821334839, 'box': [606, 357, 25, 30]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.43474626541137695, 'box': [599, 239, 20, 28]}, {'class': 'FACE_MALE', 'score': 0.3975740671157837, 'box': [300, 40, 60, 58]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.376852422952652, 'box': [226, 319, 38, 108]}]",True,unknown
3305,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'Lady']",https://www.wikiart.org/en/paul-delvaux/the-man-in-the-street-1940-1,https://uploads3.wikiart.org/images/paul-delvaux/the-man-in-the-street-1940-1.jpg!Large.jpg,182454-the-man-in-the-street-1940-1.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.8093956112861633, 'box': [356, 308, 79, 68]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7896392345428467, 'box': [11, 224, 81, 79]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7870056629180908, 'box': [270, 306, 75, 68]}, {'class': 'BELLY_EXPOSED', 'score': 0.7866050004959106, 'box': [307, 394, 107, 99]}, {'class': 'BELLY_EXPOSED', 'score': 0.7726629972457886, 'box': [51, 317, 123, 108]}, {'class': 'FACE_FEMALE', 'score': 0.7447801828384399, 'box': [306, 124, 82, 72]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7237644195556641, 'box': [107, 232, 87, 73]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6831939220428467, 'box': [410, 277, 34, 42]}, {'class': 'FACE_FEMALE', 'score': 0.6361263990402222, 'box': [95, 48, 92, 73]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4618467688560486, 'box': [170, 204, 39, 45]}]",True,female
3306,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'Mythology', 'Human']",https://www.wikiart.org/en/paul-delvaux/the-vigil-1940,https://uploads7.wikiart.org/images/paul-delvaux/the-vigil-1940.jpg!Large.jpg,182455-the-vigil-1940.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6114032864570618, 'box': [318, 320, 50, 50]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4571511745452881, 'box': [365, 316, 38, 46]}, {'class': 'FACE_MALE', 'score': 0.4466255307197571, 'box': [295, 215, 52, 45]}, {'class': 'BELLY_EXPOSED', 'score': 0.3848396837711334, 'box': [316, 393, 80, 70]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.3555399775505066, 'box': [294, 283, 30, 37]}]",True,unknown
3307,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'Mythology', 'Human']",https://www.wikiart.org/en/paul-delvaux/woman-in-front-of-the-sea-1943,https://uploads5.wikiart.org/images/paul-delvaux/woman-in-front-of-the-sea-1943.jpg!Large.jpg,182469-woman-in-front-of-the-sea-1943.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7884451150894165, 'box': [587, 225, 57, 57]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7637016773223877, 'box': [593, 173, 51, 44]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.7254741191864014, 'box': [450, 177, 21, 27]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7123085856437683, 'box': [415, 182, 46, 41]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6840505003929138, 'box': [631, 162, 23, 30]}, {'class': 'FACE_FEMALE', 'score': 0.6737134456634521, 'box': [570, 87, 39, 42]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.6285877823829651, 'box': [603, 285, 30, 28]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6273291110992432, 'box': [384, 170, 34, 46]}, {'class': 'FACE_FEMALE', 'score': 0.5740247368812561, 'box': [393, 93, 48, 44]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.5622750520706177, 'box': [412, 291, 24, 27]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.552935779094696, 'box': [562, 171, 29, 42]}, {'class': 'BELLY_EXPOSED', 'score': 0.4902675449848175, 'box': [414, 230, 51, 53]}]",True,female
3308,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'ruins-and-columns', 'Statue', 'Classicalsculpture', 'Mythology']",https://www.wikiart.org/en/paul-delvaux/the-canape-vert-1944,https://uploads4.wikiart.org/images/paul-delvaux/the-canape-vert-1944.jpg!Large.jpg,182475-the-canape-vert-1944.jpg,"[{'class': 'ARMPITS_EXPOSED', 'score': 0.7829859256744385, 'box': [95, 208, 17, 25]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.7401800155639648, 'box': [125, 303, 23, 23]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6750437021255493, 'box': [108, 213, 36, 34]}, {'class': 'FACE_FEMALE', 'score': 0.6098591089248657, 'box': [129, 143, 37, 39]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5841777920722961, 'box': [147, 218, 28, 32]}, {'class': 'FEET_EXPOSED', 'score': 0.5036112666130066, 'box': [115, 458, 50, 45]}, {'class': 'BELLY_EXPOSED', 'score': 0.37479764223098755, 'box': [113, 253, 46, 45]}]",True,female
3309,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'furniture-and-decoration', 'mirrors']",https://www.wikiart.org/en/paul-delvaux/woman-with-mirror-1945,https://uploads5.wikiart.org/images/paul-delvaux/woman-with-mirror-1945.jpg,182481-woman-with-mirror-1945.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7836007475852966, 'box': [100, 121, 40, 35]}, {'class': 'FACE_FEMALE', 'score': 0.7481417655944824, 'box': [98, 52, 39, 33]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.726182758808136, 'box': [138, 111, 33, 36]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.7086130380630493, 'box': [126, 222, 29, 25]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6887847185134888, 'box': [88, 116, 20, 24]}, {'class': 'BELLY_EXPOSED', 'score': 0.6449397802352905, 'box': [104, 164, 53, 52]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4174637496471405, 'box': [146, 90, 24, 22]}, {'class': 'FEET_COVERED', 'score': 0.3364613652229309, 'box': [109, 374, 53, 46]}]",True,female
3310,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'couples', 'male-nude']",https://www.wikiart.org/en/paul-delvaux/nudes-1946,https://uploads2.wikiart.org/images/paul-delvaux/nudes-1946.jpg,182483-nudes-1946.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.6345824599266052, 'box': [340, 231, 97, 48]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4749995470046997, 'box': [93, 183, 67, 53]}, {'class': 'FACE_FEMALE', 'score': 0.36371928453445435, 'box': [103, 93, 48, 46]}]",True,female
3311,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'walls-and-staircases', 'Muscle']",https://www.wikiart.org/en/paul-delvaux/the-staircase-1946,https://uploads2.wikiart.org/images/paul-delvaux/the-staircase-1946.jpg!Large.jpg,182484-the-staircase-1946.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7719123363494873, 'box': [288, 222, 77, 74]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7653062343597412, 'box': [336, 161, 49, 55]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7515831589698792, 'box': [271, 162, 60, 56]}, {'class': 'FACE_FEMALE', 'score': 0.7306100130081177, 'box': [303, 51, 56, 55]}, {'class': 'FEET_EXPOSED', 'score': 0.6205675005912781, 'box': [303, 549, 63, 53]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.457732230424881, 'box': [316, 299, 35, 35]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.44265249371528625, 'box': [142, 180, 56, 45]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.43051862716674805, 'box': [260, 152, 21, 34]}, {'class': 'FEET_EXPOSED', 'score': 0.29984867572784424, 'box': [264, 509, 54, 54]}]",True,female
3312,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['streets-and-squares', 'female-nude', 'twilight-and-night']",https://www.wikiart.org/en/paul-delvaux/the-strollers-1947,https://uploads2.wikiart.org/images/paul-delvaux/the-strollers-1947.jpg!Large.jpg,182489-the-strollers-1947.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7979106903076172, 'box': [323, 262, 101, 94]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7946798205375671, 'box': [576, 254, 66, 60]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7899439930915833, 'box': [290, 183, 68, 69]}, {'class': 'BELLY_EXPOSED', 'score': 0.7739537954330444, 'box': [531, 322, 97, 89]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7601978778839111, 'box': [373, 189, 70, 65]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.739088237285614, 'box': [508, 251, 61, 61]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6584567427635193, 'box': [622, 226, 32, 42]}, {'class': 'FACE_FEMALE', 'score': 0.6525279879570007, 'box': [540, 108, 65, 59]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6403719186782837, 'box': [424, 163, 33, 42]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5351978540420532, 'box': [295, 159, 28, 40]}, {'class': 'FACE_FEMALE', 'score': 0.4328770041465759, 'box': [362, 41, 76, 61]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.29449766874313354, 'box': [557, 409, 47, 35]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.25766894221305847, 'box': [497, 221, 36, 44]}]",True,female
3313,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['streets-and-squares', 'female-nude']",https://www.wikiart.org/en/paul-delvaux/popular-cry-1948,https://uploads0.wikiart.org/images/paul-delvaux/popular-cry-1948.jpg!Large.jpg,182491-popular-cry-1948.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6756091117858887, 'box': [541, 293, 69, 60]}, {'class': 'FACE_FEMALE', 'score': 0.5944077968597412, 'box': [587, 199, 65, 65]}, {'class': 'FEET_EXPOSED', 'score': 0.3523486852645874, 'box': [17, 366, 102, 63]}, {'class': 'BELLY_EXPOSED', 'score': 0.32621943950653076, 'box': [405, 289, 104, 75]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2976698875427246, 'box': [522, 251, 53, 39]}]",True,female
3314,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/paul-delvaux/the-lustre-1952,https://uploads8.wikiart.org/images/paul-delvaux/the-lustre-1952.jpg!Large.jpg,182497-the-lustre-1952.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5168302655220032, 'box': [669, 253, 60, 65]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.3389819860458374, 'box': [274, 386, 51, 42]}, {'class': 'FACE_FEMALE', 'score': 0.2847892642021179, 'box': [11, 239, 45, 63]}]",True,female
3315,Paul Delvaux,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'furniture-and-decoration', 'Mannequin', 'Room']",https://www.wikiart.org/en/paul-delvaux/the-blue-sofa-1967,https://uploads2.wikiart.org/images/paul-delvaux/the-blue-sofa-1967.jpg!Large.jpg,182523-the-blue-sofa-1967.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6012188196182251, 'box': [488, 435, 52, 42]}, {'class': 'FACE_FEMALE', 'score': 0.5995630025863647, 'box': [545, 397, 54, 48]}, {'class': 'FEET_EXPOSED', 'score': 0.454984575510025, 'box': [144, 453, 79, 54]}, {'class': 'FEET_EXPOSED', 'score': 0.38192218542099, 'box': [211, 457, 79, 46]}, {'class': 'FEMALE_GENITALIA_COVERED', 'score': 0.37186723947525024, 'box': [620, 301, 27, 26]}]",True,female
3316,M.C. Escher,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'Botany', 'Plant']",https://www.wikiart.org/en/m-c-escher/female-nude-i,https://uploads3.wikiart.org/images/m-c-escher/female-nude-i.jpg,182605-female-nude-i.jpg,,False,unknown
3317,M.C. Escher,Surrealism,nude painting (nu),Surrealism,"['female-nude', 'Organism']",https://www.wikiart.org/en/m-c-escher/female-nude-in-a-landscape,https://uploads8.wikiart.org/images/m-c-escher/female-nude-in-a-landscape.jpg!Large.jpg,182606-female-nude-in-a-landscape.jpg,,False,unknown
3318,M.C. Escher,Cubism,nude painting (nu),Surrealism,"['female-nude', 'Font']",https://www.wikiart.org/en/m-c-escher/not_detected_204650,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204650.jpg,182611-not_detected_204650.jpg,,False,unknown
3319,M.C. Escher,Cubism,nude painting (nu),Surrealism,"['female-nude', 'Symmetry', 'Leg']",https://www.wikiart.org/en/m-c-escher/seated-female-nude-i,https://uploads2.wikiart.org/images/m-c-escher/seated-female-nude-i.jpg!Large.jpg,182615-seated-female-nude-i.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5742697715759277, 'box': [100, 63, 57, 53]}, {'class': 'FEET_COVERED', 'score': 0.3928317129611969, 'box': [90, 492, 67, 78]}, {'class': 'FACE_FEMALE', 'score': 0.30199313163757324, 'box': [410, 51, 70, 64]}]",False,female
3320,M.C. Escher,Cubism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/m-c-escher/seated-female-nude-iii,https://uploads4.wikiart.org/images/m-c-escher/seated-female-nude-iii.jpg!Large.jpg,182616-seated-female-nude-iii.jpg,,False,unknown
3321,M.C. Escher,Cubism,nude painting (nu),Surrealism,"['female-nude', 'Leaf']",https://www.wikiart.org/en/m-c-escher/seated-female-nude,https://uploads8.wikiart.org/images/m-c-escher/seated-female-nude.jpg,182640-seated-female-nude.jpg,,False,unknown
3322,M.C. Escher,Expressionism,nude painting (nu),Surrealism,"['female-nude', 'Human', 'Muscle', 'Organism']",https://www.wikiart.org/en/m-c-escher/seated-female-nude-1,https://uploads1.wikiart.org/images/m-c-escher/seated-female-nude-1.jpg,182641-seated-female-nude-1.jpg,,False,unknown
3323,Rene Magritte,Cubism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/rene-magritte/nude-1919,https://uploads6.wikiart.org/images/rene-magritte/nude-1919(1).jpg!Large.jpg,183061-nude-1919(1).jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.5241277813911438, 'box': [117, 516, 179, 84]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.48009946942329407, 'box': [70, 359, 120, 131]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.3743698000907898, 'box': [185, 355, 133, 148]}]",True,female
3324,Rene Magritte,Cubism,nude painting (nu),Surrealism,['Human'],https://www.wikiart.org/en/rene-magritte/bathers-1921,https://uploads0.wikiart.org/images/rene-magritte/bathers-1921(1).jpg!Large.jpg,183064-bathers-1921(1).jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.6735562086105347, 'box': [157, 161, 79, 77]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.516862690448761, 'box': [2, 227, 83, 95]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.2741382420063019, 'box': [176, 254, 43, 38]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2620279788970947, 'box': [143, 86, 59, 63]}]",True,female
3325,Rene Magritte,Cubism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/rene-magritte/the-model-1922,https://uploads2.wikiart.org/images/rene-magritte/the-model-1922(1).jpg!Large.jpg,183066-the-model-1922(1).jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.615953803062439, 'box': [47, 206, 86, 70]}, {'class': 'FACE_FEMALE', 'score': 0.5176815986633301, 'box': [75, 45, 93, 79]}]",True,female
3326,Rene Magritte,Cubism,nude painting (nu),Surrealism,,https://www.wikiart.org/en/rene-magritte/donna-1923,https://uploads7.wikiart.org/images/rene-magritte/donna-1923(1).jpg!Large.jpg,183067-donna-1923(1).jpg,,False,unknown
3327,Rene Magritte,Cubism,nude painting (nu),Surrealism,['female-nude'],https://www.wikiart.org/en/rene-magritte/three-nudes-in-an-interior-1923,https://uploads1.wikiart.org/images/rene-magritte/three-nudes-in-an-interior-1923(1).jpg!Large.jpg,183071-three-nudes-in-an-interior-1923(1).jpg,,False,unknown
3328,Rene Magritte,Cubism,nude painting (nu),Surrealism,"['female-nude', 'Beauty', 'Lady', 'Lip']",https://www.wikiart.org/en/rene-magritte/reclining-nude-1925,https://uploads7.wikiart.org/images/rene-magritte/reclining-nude-1925(1).jpg!Large.jpg,183087-reclining-nude-1925(1).jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.8165087103843689, 'box': [476, 274, 119, 106]}, {'class': 'FACE_FEMALE', 'score': 0.8159624338150024, 'box': [507, 90, 114, 123]}, {'class': 'BELLY_EXPOSED', 'score': 0.6479261517524719, 'box': [225, 300, 192, 125]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5222816467285156, 'box': [362, 223, 102, 76]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.34513527154922485, 'box': [429, 177, 61, 58]}]",True,female
3329,Rene Magritte,Surrealism,nude painting (nu),Surrealism,,https://www.wikiart.org/en/rene-magritte/the-eternal-evidence-1930,https://uploads4.wikiart.org/images/rene-magritte/the-eternal-evidence-1930(1).jpg!Large.jpg,183173-the-eternal-evidence-1930(1).jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.349118709564209, 'box': [152, 146, 46, 46]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.330089807510376, 'box': [205, 146, 53, 46]}]",True,female
3330,Rene Magritte,Surrealism,nude painting (nu),Surrealism,,https://www.wikiart.org/en/rene-magritte/the-harvest-1943,https://uploads4.wikiart.org/images/rene-magritte/the-harvest-1943(1).jpg!Large.jpg,183246-the-harvest-1943(1).jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4401938319206238, 'box': [177, 306, 97, 81]}]",True,female
3331,Rene Magritte,Surrealism,nude painting (nu),Surrealism,,https://www.wikiart.org/en/rene-magritte/the-sea-of-flames-1946,https://uploads1.wikiart.org/images/rene-magritte/the-sea-of-flames-1946(1).jpg!Large.jpg,183262-the-sea-of-flames-1946(1).jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7425181865692139, 'box': [337, 300, 102, 102]}, {'class': 'BELLY_EXPOSED', 'score': 0.7176240682601929, 'box': [160, 293, 100, 112]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6960166692733765, 'box': [316, 218, 72, 72]}, {'class': 'FACE_FEMALE', 'score': 0.6953942179679871, 'box': [352, 90, 67, 66]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6429563164710999, 'box': [387, 222, 68, 66]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5726014375686646, 'box': [147, 199, 77, 76]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.44853833317756653, 'box': [218, 206, 59, 68]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.41661468148231506, 'box': [198, 415, 42, 50]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.38373398780822754, 'box': [531, 205, 33, 49]}, {'class': 'FEMALE_GENITALIA_EXPOSED', 'score': 0.30788880586624146, 'box': [361, 417, 42, 51]}]",True,female
